hyb,x,y,z,int
39,1182.650172,659.5344389,0,4151.824855
39,1185.837413,754.7149698,0,4587.300521
39,1169,721.1928307,0,3452.563286
39,1213.687188,757.5,0,3327.968672
39,1202.878136,1011.535814,0,3788.588301
39,1195.524417,1132.605075,0,4103.814768
39,1192.61624,1148.72651,0,3933.498149
39,1179.96711,1142.997832,0,3327.643139
39,1212.117185,1148.828646,0,3061.67391
39,1198.439668,1276.399387,0,3195.332242
39,1207.913741,1392.700453,0,4173.223413
39,1185.230458,1353.550407,0,4018.300361
39,1201.818973,1386.792692,0,3895.870651
39,1212.372897,1841.606492,0,5561.307494
39,1200.237902,1889.655277,0,4213.747672
39,1269.329845,416.9877658,0,3046.081487
39,1279.640142,406.561693,0,3487.536291
39,1234,392.2466867,0,3254.902098
39,1235.282988,541.7202828,0,3165.839185
39,1217.530547,582.0998269,0,3276.476221
39,1259.157805,632.4182629,0,3597.615795
39,1236.987395,645.6969967,0,3455.286417
39,1253.419087,619.426243,0,3178.90036
39,1270.648474,813.1152785,0,3327.983198
39,1268.807759,791.492391,0,3497.717466
39,1255.367707,947.0651536,0,3230.114817
39,1264.436893,944.5761029,0,3104.138609
39,1231.857363,1096.095985,0,3313.861287
39,1265.413759,1211.649954,0,3700.273163
39,1231.251721,1223.905237,0,4346.040522
39,1257.254606,1302.528008,0,3372.152215
39,1253.128309,1342.09428,0,3556.518655
39,1261.899525,1333.768338,0,3175.973196
39,1220.982031,1320.895865,0,3187.665691
39,1257.658302,1462.603346,0,3984.822417
39,1257.348143,1472.373354,0,3690.557099
39,1226.633516,1416.873533,0,3209.884364
39,1256.476252,1624.983874,0,3890.097693
39,1234.51962,1647.380818,0,3223.697789
39,1243.966394,1885.689481,0,5491.660674
39,1260.437106,1942.809438,0,6561.945967
39,1279.740578,2010.708517,0,4403.71705
39,1329.468556,321.2537623,0,3192.522894
39,1305.234512,269.1685754,0,3014.92118
39,1311.373825,388.4457814,0,3030.180901
39,1304.898363,415.8588268,0,3079.995888
39,1284.772251,414.0170913,0,3114.475523
39,1313.413289,497.3212243,0,3203.185291
39,1307.37294,751.2418943,0,4356.353151
39,1328.905871,759.3918026,0,3447.150299
39,1337.466147,778.4617291,0,4114.501981
39,1343.212402,781.4811709,0,3460.159843
39,1322.112852,783.803198,0,3735.849544
39,1347,787.5,0,3166.535068
39,1330.230473,867.9431807,0,14115.29463
39,1316.998402,851.3634866,0,12214.40616
39,1294.951152,904.1593583,0,13401.21775
39,1312.935495,957.4853367,0,3011.605778
39,1297.775971,1068.165243,0,3728.492648
39,1299.605377,1135.563944,0,3648.851758
39,1320.216988,1128.690548,0,3198.352995
39,1340.703851,1123.009348,0,3616.045962
39,1288.834409,1108.982664,0,3304.233926
39,1310.496386,1487.865764,0,3155.538194
39,1354.396167,440.0410242,0,3387.493642
39,1354.99765,477.0752775,0,4778.22275
39,1377.991815,470.5840077,0,3161.41834
39,1382.527175,566.7383001,0,12548.75038
39,1381.289997,573.3202819,0,11455.59861
39,1358.726072,585.7974291,0,3645.7683
39,1379.322914,701.4616556,0,4002.727773
39,1375.493697,654.1972789,0,4166.922861
39,1375.108977,718.3008611,0,5470.791648
39,1382.665579,734.2588881,0,4658.473322
39,1389.077405,732.1982359,0,4380.732251
39,1357.988522,730.0459772,0,3345.418026
39,1351.29141,788.2591759,0,4255.996471
39,1357.025309,791.6052693,0,4154.974333
39,1368,807.7292065,0,3074.098006
39,1356.716419,971.0517253,0,4403.827233
39,1366.698011,973.8177751,0,3947.526719
39,1358.850156,991.5648205,0,3178.618564
39,1371.983365,1089.067503,0,3689.529688
39,1375.848259,1034.561129,0,3639.655337
39,1403.94626,1125.004475,0,3760.904091
39,1357.095897,1098.6425,0,3157.691624
39,1371.460142,1091.121972,0,3322.314583
39,1389.225626,1341.937382,0,3683.465274
39,1404.361683,1315.067816,0,3537.403482
39,1364.853385,1405.499686,0,3837.03384
39,1389.48018,1370.691757,0,3216.686056
39,1406.718234,1375.328692,0,3100.672081
39,1380.595135,1362.170754,0,3127.070067
39,1387.326857,1401.898515,0,3294.336022
39,1366.398524,1373.904812,0,3027.273245
39,1367.805757,1417.90724,0,4052.408645
39,1439.557504,72.09432665,0,4327.299253
39,1456.800328,532.6467178,0,3569.571145
39,1434.939063,775.5065865,0,4405.715442
39,1427.14264,822.8309435,0,4374.87402
39,1461.05402,972.2452484,0,31496.88142
39,1421.364479,990.7330514,0,5244.537349
39,1469.438692,1023.712831,0,4432.637868
39,1435.951203,1027.326237,0,3170.129784
39,1443.999468,1268.916487,0,3078.071446
39,1460.458396,1224.229862,0,4675.894152
39,1439.88502,1337.042244,0,3469.887651
39,1484.967983,497.2686365,0,3665.142745
39,1534.508129,483.9033666,0,3425.006499
39,1527.149293,454.3400782,0,3439.317132
39,1495.192774,490.9482224,0,3104.498887
39,1522.474849,597.2434303,0,4432.203571
39,1504.71109,909.5003395,0,13373.10935
39,1527.457136,987.287446,0,13764.8529
39,1524.748231,1095.821743,0,3036.606141
39,1482.270169,1149.263078,0,3938.244668
39,1488.915141,1174.367074,0,3795.232769
39,1524.992778,1172.697829,0,3983.599852
39,1495.355535,1168.228006,0,3083.402577
39,1483.738085,1246.984338,0,3883.878604
39,1513.975175,1264.179847,0,3286.035711
39,1491.83205,1325.784673,0,3422.029409
39,1500.648668,1292.552807,0,3110.137457
39,1484.859861,1644.860118,0,3005.459122
39,1487.136733,1827.104018,0,5220.954282
39,1512.510143,1898.892244,0,3367.875806
39,1584.020821,484.8611934,0,5595.159161
39,1597.556094,488.5876334,0,4172.58947
39,1552.154597,497.2021222,0,3159.138422
39,1571.626047,535.5864738,0,4888.605889
39,1592.680872,544.538533,0,3010.092547
39,1580.663079,633.8908575,0,3336.845921
39,1565.906094,755.212939,0,10060.06476
39,1592.216376,785.7754453,0,3429.549278
39,1577.692524,936.5948666,0,8945.14828
39,1559.75564,1265.5725,0,3164.564258
39,1585.628614,1445.310249,0,3657.173458
39,1547.831554,1446.081356,0,3006.280436
39,1555.50649,1517.261666,0,3070.612374
39,1590.5,1632.737901,0,3345.942758
39,1642.999476,453.1665848,0,3036.336661
39,1624.227929,600.5205142,0,5364.358395
39,1643.423214,646.0789853,0,3165.62777
39,1617.507322,718.0352729,0,3138.576854
39,1648.264319,937.5348634,0,4520.906046
39,1663.892046,950.9455449,0,3461.339636
39,1639.097253,1001.902622,0,4309.080253
39,1631.726276,980.4422604,0,3070.358815
39,1650.411789,1309.84615,0,3346.08056
39,1622,1298.701647,0,3204.076628
39,1631.290664,1408.867957,0,3226.647449
39,1638.237639,1661.779012,0,3003.628465
39,1618.166743,1605.644483,0,3031.274702
39,1685.5,249,0,3216.203353
39,1726.970188,301.3132851,0,6296.703102
39,1706.875119,268.3730534,0,5389.145916
39,1728.287447,654.0191583,0,3148.828269
39,1695.078359,760.9392936,0,4363.66114
39,1699.948773,752.4918988,0,3507.989225
39,1701.968831,726.1018143,0,4139.669859
39,1690.396059,751.6216251,0,3038.504016
39,1717.889535,839.3750156,0,3806.066281
39,1696.512476,884.6803799,0,3053.978663
39,1681.686467,835.0216544,0,3068.6754
39,1708.085283,939.943831,0,3033.851025
39,1719.055407,978.0757119,0,13213.30652
39,1679.446813,1035.77314,0,3459.746637
39,1679.979134,1251.736471,0,3685.835752
39,1712.430302,1514.676992,0,3165.323924
39,1683.422422,1791.784068,0,3669.69674
39,1758.840468,658.0236465,0,3820.042226
39,1754.805873,647.6139646,0,3735.233292
39,1747.048926,749.6196671,0,3528.420348
39,1781.934347,735.884924,0,3071.534457
39,1746.535973,755.5182486,0,3152.019439
39,1765.115353,815.2883055,0,4304.473454
39,1733.441527,779.7041513,0,3149.834896
39,1780.816733,1108.942642,0,10748.93013
39,1756.88973,1223.534115,0,5776.255109
39,1788.875999,1503.872279,0,4146.77632
39,1787.355912,1553.525178,0,4357.379845
39,1824.712727,586.4139896,0,3026.976122
39,1792.064567,888.2338685,0,3821.664561
39,1838.364127,1012.326722,0,3117.288224
39,1839.250723,1066.752599,0,3275.092892
39,1854.293091,1070.850481,0,3034.042688
39,1817.166369,1652.887645,0,6554.44948
39,1844.607727,1819.580575,0,4896.077217
39,1868.62232,510.2955718,0,3012.600109
39,1877.737704,605.6813645,0,3528.519162
39,1909.139851,587.5009482,0,4827.280171
39,1892.8442,729.271208,0,3372.406518
39,1883.341749,941.3295999,0,3355.496964
39,1871.547621,1007.816244,0,3413.84031
39,1873.84187,1002.961258,0,3179.991442
39,1868.518051,1362.486954,0,8978.644714
39,1943.673214,1135.21599,0,6878.020734
39,1943.333137,1608.900355,0,3097.775949
39,257.935136,1120.554706,0,5795.851388
39,836.3469242,921.5899926,0,4563.404886
39,889.6291536,1027.99196,0,3813.601597
39,898.0357223,1160.874542,0,3142.800771
39,896.5901826,696.9743076,0,8359.899831
39,964.2856342,935.3722449,0,4514.781345
39,942.7085659,901.0290998,0,3798.199587
39,899.419308,1007.40229,0,3121.123704
39,1027.037202,960.5473375,0,8602.059358
39,1000.311442,1026.252719,0,4036.166523
39,1036.954781,767.5370467,0,22018.03958
39,1036.064134,1157.471327,0,3921.440317
39,1072.62704,1348.124792,0,3530.693276
39,1087.257491,1730.880018,0,8053.926866
39,1116.71504,642.9829401,0,3261.274992
39,1094.871947,794.3000067,0,14141.69202
39,1120.783313,1475.289736,0,3076.52104
39,1088.378546,1872.202576,0,6273.416475
39,1183.038577,66.61563974,0,4763.613675
39,1211.544953,1349.854054,0,3627.915066
39,1157.212185,1565.797416,0,4102.557843
39,1215.813775,1911.657372,0,4365.472482
39,1155.385627,2033.274207,0,3557.967143
39,1251.972814,1091.697934,0,3973.322032
39,1219.580862,1119.234444,0,3233.845802
39,1251.353483,1156.195719,0,3164.157493
39,1287.440628,468.019062,0,31110.11748
39,1295.017413,578.1497063,0,3578.312158
39,1344.856848,751.0791965,0,5201.089829
39,1339.880617,771.4162043,0,3236.630726
39,1284.172367,807.995219,0,3925.222443
39,1349.49948,1128.666429,0,3423.589714
39,1349.260066,59.3074102,0,4014.033894
39,1374.166103,1345.257581,0,3816.405942
39,1398.691547,1409.938414,0,3754.400614
39,1409.029124,1036.512217,0,4909.150849
39,1450.060441,1988.138453,0,4934.175552
39,1540.592186,446.6761414,0,3163.89346
39,1604.721007,612.4168032,0,3787.844138
39,1536.956481,944.8942125,0,13787.22851
39,1606.387324,664.5796347,0,9420.406382
39,1622.417755,835.4689387,0,3140.340464
39,1604.502087,1029.621174,0,3808.081059
40,32,1081,0,17594.66963
40,117.2538179,541.8332471,0,6198.938873
40,576.470264,1345.821694,0,3041.881042
40,566.038583,1317.748274,0,3160.271367
40,562.7044944,1454.644817,0,3135.024589
40,682.7074629,488.3283723,0,3181.806111
40,732.4487068,426.7408597,0,4521.724348
40,793.774603,475.1928082,0,6348.067039
40,824.9271026,1018.227523,0,12390.84106
40,785.1482981,975.6430155,0,3253.230464
40,775.9799792,1084.259829,0,3699.521868
40,822.854595,1276.335458,0,3180.966857
40,828.0042271,1240.001651,0,3091.376563
40,819.3583798,1234.000324,0,3145.427427
40,879.6426954,1198.002943,0,3163.34724
40,893.3223335,1310.212871,0,3003.662104
40,884.6330208,1442.831179,0,3156.067628
40,839.2212751,1879.549422,0,3354.087077
40,959.387296,2.594433036,0,5158.240248
40,965.1617382,476.9205486,0,3141.241673
40,946.9317999,631.1440225,0,11040.0129
40,905.6456754,803.0894168,0,4366.911827
40,950.5257926,843.4175458,0,7946.52038
40,945.0784365,975.367038,0,7227.824785
40,928.6565592,961.7346024,0,3606.00862
40,940.8358367,1056.814574,0,4454.093119
40,958.0575619,1099.589925,0,3233.190892
40,957.3592642,1191.916541,0,3861.982353
40,934.9936461,1357.109347,0,3094.625908
40,946.7990096,1715.897276,0,8064.858478
40,1022.63999,244.7089562,0,3785.137677
40,987.6862774,332.9087076,0,4185.220447
40,996.0316595,1013.083189,0,3025.039923
40,1019.635961,985.4009501,0,3334.643012
40,985.9481238,1082.663864,0,3425.724673
40,1019.617719,1108.3515,0,3822.475932
40,1005.227201,1137.061033,0,3492.108879
40,971.8644394,1111.884019,0,3508.736762
40,978.1183813,1100.083472,0,3078.629333
40,1023.706871,1204.646131,0,3759.785763
40,982.4381123,1161.63202,0,3046.083563
40,1014.805364,1189.332565,0,3236.588564
40,1009.226746,1211.534421,0,3033.529231
40,1021.88207,1266.3849,0,3631.631661
40,966.0996265,1247.059664,0,3444.732924
40,1009.019452,1379.764502,0,3273.808524
40,984.1964393,1839.523762,0,4648.921008
40,979.5599016,1947.484755,0,5794.970584
40,1082.796751,507.1639185,0,4385.642453
40,1034.521435,540.2315375,0,3508.930107
40,1032.617613,545.653285,0,3443.85123
40,1056.997785,630.6681811,0,3643.047534
40,1063.988259,601.8856671,0,3587.989546
40,1077.266565,631.3252931,0,3126.770812
40,1051.980398,677.3367493,0,11162.47776
40,1064.878901,647.5828052,0,3574.347551
40,1078.22017,860.8042103,0,3295.216656
40,1068.807529,912.2255752,0,3637.13359
40,1051.484213,1073.643446,0,3677.898429
40,1053.296351,1033.281891,0,3155.328284
40,1071.841097,1143.515082,0,3243.726892
40,1058.261308,1147.621465,0,3977.940479
40,1059.706238,1126.372491,0,3330.91778
40,1073.099007,1113.121175,0,3261.196658
40,1049.24017,1177.373664,0,3643.48943
40,1053.575573,1217.123999,0,3329.14516
40,1086.550511,1299.537071,0,3352.410892
40,1063.116595,1369.00174,0,3027.114839
40,1055.133514,1544.945896,0,3211.321715
40,1073.306034,1747.566482,0,18209.02009
40,1056.648093,2014.592924,0,6947.471124
40,1101.655391,71.64943094,0,7012.618455
40,1131.106505,639.5474439,0,3794.119254
40,1126.113384,681.0904415,0,3493.967286
40,1149.735575,673.1818435,0,4417.780096
40,1146.069566,979.1182984,0,11109.08798
40,1102.33129,974.574781,0,14283.94889
40,1149.882277,981.2675425,0,6133.115718
40,1150.756127,1065.707239,0,4983.999063
40,1099.448427,1132.243024,0,4895.986812
40,1130.303017,1193.764465,0,4038.404981
40,1114.447682,1303.889285,0,3397.809535
40,1094.295787,1416.352928,0,4197.353959
40,1094.883211,1471.121252,0,3208.772051
40,1110.57515,1431.826939,0,4002.91689
40,1106.118936,1677.680279,0,5154.448156
40,1199.708315,125.54774,0,4491.513429
40,1158.772371,565.4305114,0,3879.250537
40,1169.5,527.002659,0,3310.011845
40,1162.523648,726.6368831,0,3799.092334
40,1208.135316,725.0434378,0,3999.771058
40,1214.257229,729.7629998,0,3214.357124
40,1183.795285,879.6642005,0,3192.418762
40,1195.787473,887.2259379,0,3226.169664
40,1174.389883,1087.720642,0,4279.146795
40,1189.338453,1184.885449,0,5135.067485
40,1199.009237,1198.691773,0,3238.195322
40,1177.143529,1224.253721,0,3984.186914
40,1202.062732,1315.535544,0,3982.925075
40,1154.017077,1318.924233,0,3653.314876
40,1158.04932,1535.66863,0,3284.677948
40,1213.133472,1841.5438,0,6052.278277
40,1201.06816,1889.640939,0,4423.729849
40,1239.20813,440.5403765,0,4241.343343
40,1286,467.7224025,0,14963.62087
40,1261.338113,558.8309463,0,3351.625753
40,1241.497672,557.8049392,0,3214.881515
40,1253.770276,663.3249747,0,3143.65682
40,1239.436047,761.6599317,0,3258.229606
40,1262.987682,781.6140268,0,5247.270623
40,1245.5,790.9651136,0,3706.400564
40,1280.822681,1042.066593,0,3720.225142
40,1248.39769,1164.865968,0,3980.395957
40,1245.190801,1469.252427,0,4140.869806
40,1259.186598,1596.27898,0,3490.969679
40,1244.780562,1885.660522,0,5652.085396
40,1261.276928,1942.770518,0,6180.153258
40,1330.347076,405.7704856,0,3387.163581
40,1321.670613,424.6664663,0,3103.735427
40,1288.209107,467.9412261,0,33160.05926
40,1296.627564,500.0251825,0,3748.41021
40,1337.883338,590.2097594,0,3436.774108
40,1334.687074,673.2126995,0,3401.717108
40,1329.806097,679.1636522,0,3095.248302
40,1329.222245,762.0286512,0,3843.721689
40,1320.354805,714.8932847,0,3777.174737
40,1330.596708,752.8080951,0,4054.798361
40,1290.427676,752.5003626,0,3449.451395
40,1305.555648,714.6381045,0,3369.780415
40,1339.49711,729.4969403,0,3321.907242
40,1304.205148,735.5,0,3490.728169
40,1331.051539,707.5,0,3044.927901
40,1303,753.1249258,0,3544.836844
40,1333,724.999784,0,3074.453988
40,1323.542579,794.7893306,0,5352.746985
40,1338.210496,779.3006483,0,5268.735457
40,1321.617724,782.1430601,0,3443.873282
40,1292.809723,808.2496834,0,3706.014714
40,1288.367133,814.8172657,0,3495.068279
40,1338,799.7794788,0,3610.452192
40,1332.319862,774,0,3536.461612
40,1308.781955,794.8225903,0,3267.003788
40,1331.08503,867.8296586,0,15552.80476
40,1317.749063,851.2581067,0,11906.56642
40,1300.070945,843.6570596,0,3134.604818
40,1295.77435,904.1425163,0,13319.88596
40,1312.043644,1147.401964,0,3652.231652
40,1347.324399,1114.948672,0,3061.646291
40,1323.320491,1240.007518,0,3052.48281
40,1298.082158,1340.828701,0,4150.567615
40,1292.706525,1337.029965,0,3805.424963
40,1309.717697,1528.893913,0,3364.477243
40,1341.318633,1755.815549,0,3631.883924
40,1360.166015,325.8003382,0,3163.128695
40,1355.866898,477.023397,0,5497.712547
40,1370.945265,509.2348529,0,3834.876762
40,1378.786786,470.6889525,0,3186.517437
40,1383.322705,566.6739735,0,13046.73283
40,1382.105205,573.2342747,0,11729.09731
40,1360.361174,578.7421608,0,3073.670231
40,1365.865765,587.6917332,0,4111.061098
40,1376.504964,655.1715306,0,4080.158533
40,1371.225061,692.999921,0,4533.344343
40,1362.95417,703.821274,0,3117.56816
40,1367.011055,687.1744397,0,3058.742609
40,1388.198079,735.6219676,0,5133.206516
40,1405.910977,754.199755,0,4570.578492
40,1394.62521,743.5360794,0,3222.818671
40,1370.842153,736.6193261,0,3900.810328
40,1369.476792,719.0410584,0,3440.423392
40,1393.165623,751.1725144,0,3000.873258
40,1389.80112,728.8136135,0,3595.144734
40,1357.9871,739.5001499,0,3190.487534
40,1386.820795,747.3363991,0,3613.003451
40,1369.16946,810.2870056,0,5135.048624
40,1396.73371,793.3047022,0,4263.637328
40,1353.210416,798.3607132,0,3726.586709
40,1383.529937,1011.376795,0,3185.932293
40,1378.141081,1008.015881,0,3433.331764
40,1408.02405,1029.427105,0,3207.03105
40,1370.588394,1096.814819,0,3609.912896
40,1379.905226,1100.96393,0,3015.341072
40,1388.668885,1301.855936,0,4622.63439
40,1368.549866,1415.594126,0,3007.707681
40,1392.334008,1414.169254,0,3232.558019
40,1370.242009,1509.226546,0,3008.869444
40,1372.710477,1719.319525,0,3575.769158
40,1365.289772,1734.090996,0,3241.598937
40,1440.384667,72.04587362,0,4226.103987
40,1466.065833,486.8490668,0,4318.167111
40,1456.411826,528.7685623,0,3666.811158
40,1421.492703,748.5813976,0,3489.459098
40,1437.149054,752.783579,0,3673.250808
40,1425.890394,777.6312237,0,3811.218331
40,1433.387557,797.453043,0,3327.147793
40,1461.816366,972.1809707,0,33467.51116
40,1422.209053,990.6639758,0,5570.550362
40,1458.206674,1017.686445,0,3904.654614
40,1437.030607,1021.412521,0,3520.589699
40,1437.554587,1068.21737,0,4598.167799
40,1443.924648,1113.709422,0,4067.024407
40,1449.617597,1236.950834,0,5392.35277
40,1459.472293,1274.817839,0,5285.890982
40,1426.353453,1259.620822,0,3737.117082
40,1416.220227,1319.010277,0,3408.886557
40,1415.214174,1304.970565,0,3873.394014
40,1458.32466,1286.917487,0,3245.437859
40,1441.949656,1324.149389,0,3736.027487
40,1438.383366,1330.401253,0,3080.949068
40,1470.044839,1376.31804,0,3281.777669
40,1417.912548,1348.627403,0,3014.852369
40,1468.336388,1417.319245,0,3274.832295
40,1447.61797,1496.950483,0,3237.411145
40,1479.965133,412.7596983,0,3327.21621
40,1523.196623,597.2697362,0,4840.669114
40,1518.309093,882.0034549,0,4362.144514
40,1495.280555,852.8351376,0,3706.064888
40,1505.520825,909.4479739,0,13811.72786
40,1528.296908,987.1603253,0,15247.22683
40,1516.253683,1139.598941,0,3276.765997
40,1527.362757,1250.385567,0,4333.554991
40,1493.302877,1265.320524,0,4356.224546
40,1479.71397,1319.299818,0,5077.618503
40,1476.904144,1341.141238,0,3035.920041
40,1486.944043,1303.913096,0,3160.691642
40,1487.942227,1826.967287,0,6085.583724
40,1513.28787,1898.7326,0,3822.259334
40,1551.559771,439.664438,0,3249.065253
40,1584.751546,484.8493975,0,6097.544861
40,1585.07872,474.6660203,0,3494.968077
40,1572.446957,535.4325472,0,5752.990485
40,1539.534784,633.2012221,0,3062.378459
40,1566.772086,755.1170163,0,11172.55374
40,1564.443677,786.1953682,0,3232.28718
40,1543.437318,857.0383213,0,3322.787209
40,1544.814069,886.1537821,0,3286.351975
40,1578.524283,936.5026164,0,9613.225719
40,1599.616504,995.6414377,0,3166.902668
40,1539.799125,1090.877085,0,3080.199956
40,1577.625029,1138.150336,0,3380.183168
40,1598.474141,1380.206408,0,3531.412239
40,1598.754468,1548.820901,0,3202.643461
40,1554.301883,1588.16892,0,3320.805096
40,1621.172008,416.0618639,0,3551.226806
40,1655.846526,514.4321997,0,3370.208408
40,1625.152929,600.4624369,0,5203.526868
40,1660.181515,646.701818,0,4318.773883
40,1632.703044,689.827257,0,3418.931753
40,1641.24256,718.5606576,0,3634.547288
40,1640.10545,1002.054502,0,5836.03677
40,1632,980.4169154,0,3490.361519
40,1662.748456,1088.489514,0,3796.902451
40,1624.138033,1040.505364,0,3316.395079
40,1639.618702,1195.656663,0,5713.268737
40,1661.307384,1244.877951,0,3295.185826
40,1624.0638,1316.236926,0,3169.289509
40,1651.669083,1430.503752,0,4138.720294
40,1618.783059,1439.030049,0,3878.976256
40,1616.281514,1571.823218,0,4126.696903
40,1638.96544,1661.786006,0,3065.920639
40,1727.80207,301.3027527,0,6098.283848
40,1707.775889,268.7650916,0,6044.57167
40,1712.661677,683.3865497,0,3067.000552
40,1708.644162,731.0160227,0,3795.633775
40,1695.486004,743.3581243,0,3272.251582
40,1688.376657,747.6176333,0,3634.284425
40,1718.828789,839.5112025,0,4290.233363
40,1719.871046,978.0072096,0,12887.66597
40,1686.612449,1004.908917,0,5122.990858
40,1684.184171,988.4329259,0,4263.367952
40,1666.129774,989.2067793,0,3776.391651
40,1677.944124,1151.231667,0,3910.148178
40,1703.246568,1124.97666,0,3424.750954
40,1674.969939,1198.918835,0,3023.472093
40,1677.969716,1259.979205,0,3362.741103
40,1671.252867,1294.722649,0,3124.290405
40,1679.755339,1407.67312,0,5132.648939
40,1699.416602,1528.102559,0,3368.93932
40,1702.671187,1558.258171,0,3145.138917
40,1684.209626,1791.728969,0,4471.426143
40,1694.597745,1823.733934,0,3207.85467
40,1745.13081,355.6861587,0,3137.094521
40,1776.272318,655.0317658,0,3391.57849
40,1763.14843,708.8010318,0,3183.141538
40,1752.096189,728.2311933,0,3562.451457
40,1766.03356,815.3378106,0,4525.861357
40,1744.68526,912.2546648,0,3421.313505
40,1767.242569,1012.534365,0,3567.862129
40,1781.636383,1108.884171,0,9928.724932
40,1795.850439,1094.916055,0,3057.723358
40,1757.747235,1223.488699,0,5855.028327
40,1749.95533,1308.592536,0,3805.820219
40,1789.735837,1503.810354,0,4090.549159
40,1788.244304,1553.382029,0,3731.663967
40,1854.075746,698.0483169,0,3099.916828
40,1828.237795,805.9366312,0,3295.694425
40,1803.237976,860.2356444,0,3393.2201
40,1834.290872,1003.416396,0,3003.929316
40,1838.638114,1083.657765,0,4352.806802
40,1818.013774,1652.872401,0,7628.322215
40,1845.463608,1819.531695,0,5610.411201
40,1909.918079,587.4222901,0,5597.090325
40,1872.786118,731.6284117,0,3059.371703
40,1874.811048,744.7704784,0,3273.345683
40,1868.091181,1126.452411,0,3368.729136
40,1875.961253,1102.180973,0,3096.838146
40,1869.379816,1362.40314,0,9240.739933
40,1881.034747,1457.025861,0,3588.484591
40,1977.908587,811.5915634,0,3129.263584
40,1949.5,1082.579069,0,3287.165657
40,1944.385464,1135.538083,0,6777.789131
40,1965.16311,1135.226294,0,3243.014441
40,1957.43689,1109.825091,0,3282.175802
40,1931.592223,1329.941983,0,3045.138015
40,1959.171333,1585.617609,0,3280.517944
40,258.6932348,1120.44791,0,6178.178735
40,837.1141098,921.5114286,0,5265.821672
40,838.8307149,1413.915495,0,3167.118741
40,897.5547344,696.874386,0,7560.732312
40,960.7483457,1163.066164,0,4066.87991
40,1027.83009,960.4436135,0,9289.26299
40,963.3192132,993.753052,0,5934.395378
40,1013.694138,1216.265653,0,5084.551186
40,1024.935002,1256.359299,0,5147.354718
40,1018.284749,1476.203964,0,3055.285634
40,1028.191345,533.9115098,0,3850.697619
40,1090.686856,582,0,3186.796239
40,1037.758018,767.4410198,0,22110.84043
40,1093.261545,1027.810836,0,4237.039677
40,1028.932342,1211.589028,0,3416.212152
40,1105.008111,513.1486917,0,4261.384756
40,1095.67717,794.1870625,0,14780.68747
40,1089.565108,893.9274752,0,3212.097353
40,1156.707546,1359.486426,0,4132.629204
40,1088,1730.829267,0,9320.976437
40,1089.309653,1872.199589,0,7122.713893
40,1183.882309,66.57032112,0,4870.344326
40,1153.80476,1012.995277,0,4201.153186
40,1216.891802,1595.993539,0,3340.652288
40,1156.208502,2033.228376,0,4309.899802
40,1226.854784,385.8114585,0,3443.157021
40,1227.072334,1345.971583,0,3691.862865
40,1259.067141,1476.086127,0,3920.852685
40,1216.49825,1911.60281,0,5216.57009
40,1345.825965,790.4670677,0,4152.222469
40,1345.361924,781.1925065,0,3447.914452
40,1342.909068,772.954063,0,3610.313449
40,1302.828714,1412.809063,0,3418.762013
40,1280.562737,2010.627696,0,5693.101595
40,1350.120604,59.23721224,0,4433.943769
40,1347.79771,517.6932659,0,5504.750252
40,1348.667119,763.4005745,0,3597.807141
40,1409.91311,1278.629486,0,3919.072953
40,1450.961262,1988.039192,0,5202.352469
40,1502.459606,580.9695079,0,3367.90106
40,1474.470173,1065.834462,0,3254.812991
40,1475.229071,1628.714152,0,3588.950929
40,1602.834974,798.2844415,0,3277.994055
40,1537.826246,944.8401484,0,13210.02483
40,1665.766616,429.7679633,0,3781.668555
40,1607.197491,664.523783,0,9967.647581
40,1633.686129,1027.881022,0,3759.652577
40,1602.432856,1538.654419,0,4072.31364
40,1855.466065,387.724447,0,3290.318089
40,1860.706981,1047.364125,0,3680.426285
40,1857.632127,1028.261483,0,3310.557647
41,32,1081,0,17957.90794
41,117.13221,541.4258404,0,5988.757073
41,560.2883988,809.6067449,0,3179.980303
41,672.8801525,1057.67059,0,3142.769797
41,732.3036125,426.2663175,0,4123.656461
41,712.9171821,883.8768719,0,3692.236505
41,769.0649608,1051.18228,0,3813.91568
41,763.1654752,1068.262017,0,3019.42283
41,738.7954144,1130.900322,0,3747.260389
41,731.4291254,1097.997097,0,3881.640471
41,766.5,1160.227415,0,3176.877159
41,793.573015,474.6571177,0,5482.432877
41,811.9710703,891.4510452,0,3568.746616
41,813.3940993,868.0541427,0,3271.53909
41,824.8108789,1017.699712,0,11213.69898
41,784.9419494,975.1910834,0,3202.832938
41,787.9677241,1147.901235,0,4616.173324
41,801.4805809,1150.701948,0,3138.626683
41,865.0417093,620.845661,0,3026.03389
41,888.2733432,880.611907,0,3265.116255
41,892.9324754,993.5222983,0,4346.183073
41,864.7089268,1081.044036,0,3582.376823
41,842.7034544,1064.173626,0,3344.922327
41,874.6140091,1052.893265,0,3806.188738
41,844.9875913,1075.353375,0,3843.257008
41,846.0424172,1169.008056,0,4161.538861
41,844.2906769,1183.54126,0,4674.300678
41,881.4275153,1170.770146,0,3103.437706
41,858.814801,1446.238632,0,3998.555878
41,959.3116941,2.207069225,0,4944.136603
41,946.8099759,630.7137635,0,10672.57661
41,957.1016154,791.9505023,0,3568.731519
41,950.405933,843.0653927,0,7405.329535
41,950.1980839,884.832624,0,4536.734515
